index,name,address,location,listed_type,votes,num_rate,online_order,book_table,cuisines,rest_type,cost,bool_online_order,bool_book_table
7137,SipMeal,"59, 1st Cross, 4th Main, HAL 3rd Stage, Indiranagar, Bangalore",Indiranagar,Delivery,0,0.0,No,No,"Healthy Food, Beverages",Delivery,300.0,0,0
6535,Hungry Birds,"407, 5th main, 7 cross",Koramangala 7th Block,Delivery,6,3.2,Yes,No,Chinese,Delivery,300.0,1,0
19856,Sakae Japanese Restaurant,"90, KH Road, Double Road, Shanti Nagar, Bangalore",Shanti Nagar,Delivery,518,4.3,No,Yes,Japanese,Casual Dining,1400.0,0,1
18796,Chord Road Resto-Bar,"1 , 7th Main Service Road, West of Chord Road, Shivanagar, Rajajinagar, Bangalore",Rajajinagar,Dine-out,97,3.2,No,No,"North Indian, South Indian, Chinese","Casual Dining, Lounge",1000.0,0,0
5237,Tasty Food,"8/10, 301 Siddapura Village, Vartur Main Road Near Shell Petrol Bunk, Whitefield, Bangalore",Whitefield,Dine-out,0,0.0,Yes,No,"North Indian, Chinese",Quick Bites,300.0,1,0
8442,Corner House Ice Cream,"10, Basavanagudi, Bangalore",Basavanagudi,Desserts,372,4.3,No,No,"Ice Cream, Desserts",Dessert Parlor,400.0,0,0
13374,Halo Chef,"418/9, Second Floor, Near Blue Dart Office, AVS Layout, 80 Feet Road, Koramangala 4th Block, Bengaluru",Koramangala 4th Block,Delivery,145,3.9,Yes,No,North Indian,Delivery,500.0,1,0
8509,Whitefield Baking Company - Bengaluru Marriott Hotel...,"Bengaluru Marriott Hotel, 75, 8th Road, EPIP Area, Whitefield, Bangalore",Whitefield,Desserts,57,3.9,No,No,"Bakery, Cafe","Bakery, Cafe",400.0,0,0
6346,Donne Biriyani House,"65/1A, Opposite Bata Showroom, Sarjapur Road, Bangalore",Sarjapur Road,Delivery,126,3.2,Yes,No,Biryani,Quick Bites,300.0,1,0
3464,Srinagar Kabab Corner,"213, 13th Main, Srinagar, Banashankari, Bangalore",Banashankari,Dine-out,10,3.4,No,No,North Indian,Quick Bites,250.0,0,0
961,Asharfilal,"No 19/3C, Next to Krishna Kuteera Restaurant ,Avani Shringeri Nagar, Near Nano Hospital, Begur Hobli, Bangalore, Bannerghatta Road, Bangalore",Bannerghatta Road,Delivery,10,3.5,Yes,No,Desserts,Dessert Parlor,150.0,1,0
16588,New Milestone Restaurant,"2nd Floor, 1st Cross, 1st Main, AVR Plaza, Near Munnekollala Bus Stop, Marathahalli, Bangalore",Marathahalli,Delivery,0,0.0,Yes,No,North Indian,Casual Dining,700.0,1,0
6528,The French Loaf,"1, Clarke Road, Frazer Town Area, Frazer Town, Bangalore",Frazer Town,Delivery,142,2.8,Yes,No,"Bakery, Desserts","Bakery, Quick Bites",300.0,1,0
9151,Sitara Veg Restaurant,"Hotel Goyal Residency, 17-C, 1st Phase, Electronic City, Bangalore",Electronic City,Dine-out,419,3.9,Yes,No,"South Indian, North Indian, Chinese",Quick Bites,400.0,1,0
11586,FreshMenu,"Richmond Town, Richmond Road, Bangalore",Richmond Road,Delivery,377,3.8,Yes,No,"Healthy Food, Chinese, Biryani, North Indian, Continental, Salad, American, Burger",Delivery,450.0,1,0
1720,Shiv Sager,"3rd Floor, Garuda Mall, Brigade Road, Bangalore",Brigade Road,Dine-out,10,3.0,No,No,"South Indian, North Indian, Chinese",Food Court,200.0,0,0
13652,K.G.N Kabbab Corner,"96/3, HRBR Layout, 2nd Block, 4th Cross, Mariappa Circle, Kalyan Nagar, Bangalore",Kalyan Nagar,Delivery,83,4.0,No,No,"North Indian, Kebab",Quick Bites,500.0,0,0
16410,Lifetree Cafe,"Melange Astris, 1, Langford Garden, Richmond Road, Bangalore",Richmond Road,Dine-out,10,3.4,No,No,"North Indian, Chinese, Continental",Casual Dining,700.0,0,0
5996,Shekhawati Restaurant,"Opposite La Casa Hotel, Jayaramreddy Layout, Kasavanhalli, Central Jail Road, Sarjapur Road, Bangalore",Sarjapur Road,Dine-out,66,3.7,Yes,No,North Indian,Quick Bites,300.0,1,0
475,Natural Ice Cream,"20, Ground Floor, 15/16, House Of Lords, St. Marks Road, Bangalore",St. Marks Road,Desserts,221,4.2,No,No,"Ice Cream, Desserts",Dessert Parlor,150.0,0,0
1625,Mr Shawarma,"16/19, KED 1st Cross, Opposite Bilal Majid, Gurupalpalya, Bannerghatta Road, Bangalore",Bannerghatta Road,Dine-out,0,0.0,No,No,Fast Food,Quick Bites,200.0,0,0
2389,Tiwari's,"616/2, 31st Cross, 10th A Main Road, 4th block, Jayanagar, Bangalore",Jayanagar,Delivery,70,3.8,Yes,No,"North Indian, Street Food",Quick Bites,200.0,1,0
11571,Folklore Restaurant,"121/1, Golden Country, Behind Andhra Bank, Near Wipro, Doddakanehalli, Sarjapur Road, Bangalore",Sarjapur Road,Delivery,262,3.4,Yes,No,Kerala,Casual Dining,450.0,1,0
11356,Tandoor Hub & Golmaal Paratha,"746, First Floor, Opposite ICICI Bank, 13th Main Road, 2nd Stage, BTM, Bangalore",BTM,Dine-out,4,3.2,No,No,North Indian,Quick Bites,450.0,0,0
12621,Ishta Cafe,"539, 10th Main, 5th Block, Jayanagar, Bangalore",Jayanagar,Dine-out,42,3.9,Yes,No,"Pizza, South Indian, Healthy Food",Quick Bites,500.0,1,0
1098,Holige Mane,"171/1, PR Building, 16th Main, Near Shobha hospital, Tavarekere Main Road, BTM, Bangalore",BTM,Delivery,0,0.0,No,No,South Indian,Quick Bites,150.0,0,0
17408,Chung Wah,"129, 5th Block, KHB Colony, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Dine-out,313,4.0,Yes,No,"Chinese, Thai, Momos, Vietnamese",Casual Dining,800.0,1,0
7444,Delhi Mess,"4, 5th Main Road, MSR Nagar, Mathikere, New BEL Road, Bangalore",New BEL Road,Delivery,498,4.1,Yes,No,"North Indian, Chinese",Quick Bites,300.0,1,0
10228,Andhra Mess,"Shop 4, Nanjappa Complex, Kunadalahalli Junction, Vortur Main Road, Brookefield, Bangalore",Brookefield,Delivery,17,2.8,Yes,No,"Andhra, Biryani, Chinese",Mess,400.0,1,0
19259,Sathya's,"147/D, 8th Main Road, 3rd Block, Koramangala 3rd Block, Bangalore",Koramangala 3rd Block,Pubs and bars,759,4.1,No,Yes,"North Indian, Chinese",Bar,1200.0,0,1
20375,Nevermind - Bar & Social,"614-615, 12th Main Road, HAL 2nd Stage, Indiranagar, Bangalore",Indiranagar,Pubs and bars,0,0.0,No,Yes,"Continental, Asian, Modern Indian","Casual Dining, Bar",1700.0,0,1
17062,The Coorg Food Co.,"2nd Floor, Masand Esquire, Hennur Main Road, Kalyan Nagar, Bangalore",Kalyan Nagar,Delivery,473,4.3,Yes,Yes,South Indian,Casual Dining,750.0,1,1
4161,Lassi Corner,"C4, Near Village Hyper Market, Spice Garden Layout, Marathahalli, Bangalore",Marathahalli,Delivery,68,3.3,Yes,No,"Beverages, Sandwich","Beverage Shop, Quick Bites",250.0,1,0
2886,MRA,"Kitchens@, 1st Floor Skywards Sun Park, Neeladri Road, Karuna Nagar, Phase 1, Electronic City, Bangalore",Electronic City,Delivery,0,0.0,Yes,No,Bakery,"Takeaway, Delivery",200.0,1,0
6542,BITEBOX,"107/2A, Padma Building, Vivekananda Layout, Munnekolala, Marathahalli, Bangalore",Marathahalli,Delivery,150,4.4,Yes,No,"North Indian, Chinese, Fast Food, Beverages, Desserts",Quick Bites,300.0,1,0
857,Jay Bhavani Vadapav,"2, Siddhivinayak Associates, Main Road, Nehru Nagar, Seshadripuram, Bangalore",Seshadripuram,Dine-out,25,3.5,Yes,No,"Maharashtrian, Street Food",Quick Bites,150.0,1,0
19378,The Fatty Bao - Asian Gastro Bar,"610, 3rd Floor, 12th Main, Off 80 Feet Road, Indiranagar, Bangalore",Indiranagar,Dine-out,3760,4.6,Yes,No,"Asian, Thai, Vietnamese, Malaysian, Beverages","Casual Dining, Bar",1200.0,1,0
16930,Pizza Hut,"Shop 18, Ramanashree Arcade, MG Road, Bangalore",MG Road,Dine-out,37,3.6,Yes,No,"Pizza, Fast Food",Casual Dining,750.0,1,0
6287,The Biriyani Pedia,"3rd Cross Road, Venkateshwara Layout, Suddagunte Palya, BTM, Bangalore",BTM,Delivery,55,3.9,Yes,No,Biryani,Quick Bites,300.0,1,0
8897,Punjabi Home Made Food,"186, Sri Sai Mansion, Green Glen Layout, Bellandur, Bangalore",Bellandur,Dine-out,0,0.0,Yes,No,North Indian,Quick Bites,400.0,1,0
1504,Smooth,"65, Ground Floor, Krishnnanda Main Road, Chellakere, Kalyan Nagar, Bangalore",Kalyan Nagar,Desserts,0,0.0,No,No,"Desserts, Ice Cream",Dessert Parlor,200.0,0,0
17941,Mayuri Spices,"Shree Ganapa Towers, 223/95, Near Bata Showroom, Marathahalli, Bangalore",Marathahalli,Delivery,0,0.0,No,No,"Andhra, Chinese, North Indian",Casual Dining,800.0,0,0
16875,Fish & Fries Restaurant,"1677, 27th Main, 22nd Cross, Sector 2, Near NIFT College, HSR Layout, HSR, Bangalore",HSR,Dine-out,648,4.0,No,No,"Continental, Seafood, Bengali, Fast Food",Casual Dining,750.0,0,0
2004,Hot Zone,"D225, 19th Main Road, Sector 4, HSR Layout, Bengaluru",HSR,Dine-out,0,0.0,No,No,"Fast Food, South Indian",Quick Bites,200.0,0,0
19799,52 Wall Street,"Nandhana Grand Hotel, 52, 6th Cross, 5th Main, 60 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 6th Block,Dine-out,737,3.9,No,No,"American, Continental, Finger Food","Bar, Casual Dining",1400.0,0,0
2306,Hatti Kaapi,"No.14// 1-1, 1st Main Road, 2nd Block, Rajajinagar, Bangalore",Rajajinagar,Dine-out,4,3.6,No,No,"Beverages, South Indian",Quick Bites,200.0,0,0
7915,Cheta's Kitchen,"Shop 12, 1st Cross, Sapthagiri Layout, Beside BESCOM, Vidyanyupura Main Road, Yelahanka, Bangalore",Yelahanka,Dine-out,78,3.9,Yes,No,"Kerala, South Indian, Seafood",Quick Bites,350.0,1,0
1088,Asha Tiffins,"1170, 5th Main Road, Sector 7, HSR Layout, HSR, Banglore",HSR,Delivery,278,4.3,Yes,No,South Indian,Quick Bites,150.0,1,0
16278,Malabar Mint,"63, JNC Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Dine-out,39,3.4,No,No,"Kerala, North Indian, Chinese",Casual Dining,700.0,0,0
19699,Little Italy,"2017, Near Reebok Showroom, HAL 2nd Stage, 100 Feet Road, Indiranagar, Bangalore",Indiranagar,Buffet,3275,4.3,Yes,Yes,"Italian, Pizza, Mexican",Casual Dining,1400.0,1,1
11615,RoadHouse Grill,"Brigade Metropolis, Mahadevpura, Garudacharpalya, Whitefield, Bangalore",Whitefield,Delivery,99,3.8,Yes,No,"North Indian, Fast Food, Burger, BBQ",Quick Bites,450.0,1,0
13345,Foodiction,"5B, Priya Tower, Keb Layout, 2nd Floor, Bannerghata Road, Opposite Jaydeva Hospital, Next To Covergys, KEB Colony, New Gurappana Palya, Jayanagara 9th Block, BTM Layout, Bangalore",BTM,Delivery,0,0.0,No,No,"North Indian, Fast Food, Burger",Quick Bites,500.0,0,0
10659,Madeleine,"304, SV Lakeview, Sector 2, 24th Main, Somasundarpalya, Opposite Shop on Super Market, HSR, Bangalore",HSR,Delivery,0,0.0,No,No,Bakery,Bakery,400.0,0,0
7925,Kentaky Fast Food,"301/A, 8th Main Road, 3rd stage, 4th Block, Bank Of India, Basaveshwara Nagar, Bangalore",Basaveshwara Nagar,Dine-out,46,3.2,No,No,"North Indian, Chinese, Seafood",Quick Bites,350.0,0,0
2021,Hot & Spicy Food,"SLV Temple Road, Near Ambedkar Statue, Mangammanapalya Bommanahalli, Bangalore",Bommanahalli,Dine-out,0,0.0,No,No,Chinese,Quick Bites,200.0,0,0
12394,Kannoor Restaurant,"4, Maruthi Nagar Main Rd, Zuzuvadi, Madiwala, 1st Stage, BTM Layout, Bengalore",BTM,Dine-out,18,3.1,Yes,No,"Kerala, Chinese, South Indian, North Indian",Casual Dining,500.0,1,0
18525,White Horse Pulse Resto Bar,"Country Club, 55/1, Outer Ring Road, Devarbesanahalli, Bellandur, Bangalore",Bellandur,Pubs and bars,6,3.3,No,No,"North Indian, Chinese",Pub,1000.0,0,0
7151,Peppers,"20/1, 20th B Cross, Rama Temple Road, Ejipura, Bangalore",Ejipura,Delivery,94,2.8,Yes,No,"North Indian, Chinese",Quick Bites,300.0,1,0
16095,Cafe Terra,"1004, Wipro Signal, 80 Feet Road, 1st Block, Koramangala 1st Block, Bangalore",Koramangala 1st Block,Cafes,778,4.1,Yes,No,"Cafe, Continental",Cafe,700.0,1,0
7126,Wats Ur Scoop?,"172, 2nd Cross Road, Indiranagar Double Road, Indiranagar, Bangalore",Indiranagar,Delivery,56,4.0,Yes,No,"Desserts, Ice Cream",Dessert Parlor,300.0,1,0
17417,Hyderabad Bawarchi,"4,30th Cross, Jayanagar T Block,Tilaknagar Main Road, Bangalore, Jayanagar, Bangalore",Jayanagar,Dine-out,118,3.9,No,No,"North Indian, Biryani, Chinese",Casual Dining,800.0,0,0
14267,Dreamcatcher,"128/54/10, Ground Floor, Opposite IIM - B, above A2B Dasarapalya, Bannerghatta Road, Bangalore",Bannerghatta Road,Cafes,49,3.9,Yes,No,Cafe,Cafe,600.0,1,0
13772,Delhi Food Factory,"48, 1st Main, Jaladarsini Layout, Sanjay Nagar, Bangalore",Sanjay Nagar,Delivery,0,0.0,Yes,No,North Indian,Delivery,500.0,1,0
9976,Kamat Restaurant,"Unity Building, J.C. Road, Near Corporation, City Market, Bangalore",City Market,Delivery,31,3.6,Yes,No,"South Indian, North Indian, Chinese, Desserts, Juices",Casual Dining,400.0,1,0
2362,Sri Udupi Grand,"Next to HP Petrol Bunk, Thorumalashettyhalli, Chanssandra, Whitefield, Bangalore",Whitefield,Dine-out,4,3.3,No,No,"South Indian, Chinese",Quick Bites,200.0,0,0
7793,Shivshankar Hotel,"Near infosys Gate Number 6, Konapana Aghara, Electronic City, Bangalore",Electronic City,Dine-out,0,0.0,No,No,"North Indian, Chinese",Quick Bites,350.0,0,0
12851,Punjabi Kitchen,"2nd Cross, Asian Highway 45, Saraswathi Nagar, B Narayanapura, Near Mega More, Mahadevpura Ring Road, Whitefield, Bangalore",Whitefield,Dine-out,68,2.8,Yes,No,North Indian,Quick Bites,500.0,1,0
16263,Biriyani Mane,"1345, Southend Main Road, 9th Block JP NAGAR Bangalore, Jayanagar, Bangalore",Jayanagar,Dine-out,158,3.7,Yes,No,"Biryani, Chinese, North Indian",Casual Dining,700.0,1,0
14924,Spice Affair,"2, Doddanekkundi, Opposite Rainbow Children Hospital, Marathahalli, Bangalore",Marathahalli,Dine-out,28,3.6,No,No,"North Indian, Chinese",Casual Dining,600.0,0,0
3837,Chetty's Corner,"A-4, K.H.B. Colony, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Dine-out,34,3.8,Yes,No,"Fast Food, Pizza, Sandwich",Quick Bites,250.0,1,0
7418,Mandya Naati Style Hotel,"1st cross, Vinayaka Theatre Road, Thulasi Theatre Main Road, Marathahalli, Bangalore",Marathahalli,Delivery,4,3.3,No,No,South Indian,Quick Bites,300.0,0,0
19322,Sotally Tober,"65, Residency Road, Bangalore",Residency Road,Dine-out,282,4.4,No,Yes,"Asian, Burger, Chinese, Finger Food","Bar, Casual Dining",1200.0,0,1
16675,@Italy,"17/9 Krishna Kuteer Food Court, 18th Cross Sector 3, HSR, Bangalore",HSR,Delivery,40,3.5,No,No,"Italian, Pizza",Quick Bites,700.0,0,0
11477,Udupi Grand Veg,"152/2,Opposite Government Hospital, Shanbogh Layout, Doddanekkundi, Marathahalli, Bangalore",Marathahalli,Dine-out,220,3.2,Yes,No,South Indian,Quick Bites,450.0,1,0
5002,Litti Twist,"No 43, 7th Main Road, NS Palaya, BTM 2nd Stage, BTM, Bangalore",BTM,Dine-out,465,4.2,Yes,No,"North Indian, Bihari",Quick Bites,300.0,1,0
10747,Fresh Bowl,"Indiranagar, Bangalore",Indiranagar,Delivery,0,0.0,No,No,"Burger, Chinese, Fast Food, Pizza, Sandwich",Delivery,400.0,0,0
13392,Sweet Truth,"1/1, Bluemoon Chambers, 10th Main Road, Vasanth Nagar, Bangalore",Vasanth Nagar,Delivery,21,3.7,Yes,No,"Bakery, Desserts",Delivery,500.0,1,0
17283,Nourich,"67, Ground Floor, 3rd E Main Road, 15th Cross Road, 3rd Phase, JP Nagar, Bangalore",JP Nagar,Dine-out,0,0.0,No,Yes,"Continental, Chinese, North Indian, Asian, Healthy Food, Fast Food",Casual Dining,800.0,0,1
5195,Sri Sai Bhavan,"714, C Block, 1st Main, 60 Feet Road, AECS Layout, Brookefield, Bangalore",Brookefield,Dine-out,37,3.6,Yes,No,South Indian,Quick Bites,300.0,1,0
14522,Shake It Off,"Ground Floor, 42 Green Glen Layout, Sarjapur - Marathalli Ring Road, Bellandur, Bangalore",Bellandur,Dine-out,60,4.0,Yes,No,"Beverages, Fast Food",Beverage Shop,600.0,1,0
20514,OPUS Club,"26, Varthur Hobli, Near HP Petrol Bunk, Harlur Road, Sarjapur Road, Bangalore",Sarjapur Road,Drinks & nightlife,1496,4.4,No,Yes,"Continental, Italian, North Indian, Mexican",Pub,1900.0,0,1
4345,Goodness! Beverages,"Behind Ajmera motors, opposite to Salarpuria serenity, 6th Main Rd, HSR Layout, Bengaluru, Karnataka 560102",HSR,Delivery,0,0.0,No,No,Beverages,Delivery,250.0,0,0
7569,PMR Restaurant,"Near HP Petrol Pump, Seegehalli, Kadugodi, Whitefield, Bangalore",Whitefield,Delivery,4,3.3,No,No,North Indian,Quick Bites,300.0,0,0
20070,Portland Steakhouse & Cafe,"1, Brunton Road, 1st Cross, Ashok Nagar, MG Road, Bangalore",MG Road,Dine-out,2040,4.3,Yes,Yes,"Steak, Italian, Continental, American, Burger, BBQ, Salad",Casual Dining,1500.0,1,1
3063,Shavaji Hotel,"20/3, Ragavanapalya Village, 8th Phase, JP Nagar, Bangalore",JP Nagar,Delivery,0,0.0,No,No,South Indian,Quick Bites,200.0,0,0
3795,Chaat Street,"401, Ground Floor, Next to Murali Gas Agency, 5th Main, CMR Road, 2nd Block, HRBR Layout, Kalyan Nagar, Bangalore",Kalyan Nagar,Dine-out,498,4.1,Yes,No,"Street Food, North Indian",Quick Bites,250.0,1,0
8841,KFC,"79/1, Aishwarya Sampurna Vani Vilas Road, Basavanagudi, Bangalore",Basavanagudi,Dine-out,319,3.8,Yes,No,"Burger, Fast Food",Quick Bites,400.0,1,0
14765,Bhagini Icon Boutique Hotel,"210, 1st Main A Cross, ESI Hospital Road, Near Domlur Club, Indiranagar, Bangalore",Indiranagar,Dine-out,6,3.1,Yes,No,"South Indian, North Indian, Continental",Casual Dining,600.0,1,0
7200,The Blue Bawarchi,"374, 1st Cross, H. Narayanappa, Next To Manyatta Tech Park, Nagawara, Bangalore, Bengaluru",Nagawara,Delivery,34,3.6,Yes,No,"Chinese, Oriya, North Indian, Bengali",Quick Bites,300.0,1,0
11334,Tandoori Platter,"Ground Floor, Devata Plaza, Opposite Bishop Cotton Boys School, Residency Road, Bangalore",Residency Road,Dine-out,0,0.0,No,No,North Indian,Quick Bites,450.0,0,0
12518,Chote Miya,"13, 1st Main, Jayamahal Extension, Frazer Town, Bangalore",Frazer Town,Dine-out,16,3.6,No,No,"Mughlai, Biryani, Rolls",Quick Bites,500.0,0,0
20713,Skyye,"Uber Level, 16th Floor, UB City, Vittal Mallya Road, Lavelle Road, Bangalore",Lavelle Road,Drinks & nightlife,3116,4.2,No,Yes,Continental,Lounge,2500.0,0,1
3529,Priya Restaurant,"26, 5th Cross, Ayesha Tower, Someshwara Nagar Main Road, 1st Block, Jayanagar, Bangalore",Jayanagar,Dine-out,0,0.0,No,No,"South Indian, North Indian",Quick Bites,250.0,0,0
12984,Desi Wok,"251/1009, Near Vijaya Bank Layout, Bilekahalli, 4th Stage, BTM, Bangalore",BTM,Delivery,76,2.7,No,No,"North Indian, Chinese",Quick Bites,500.0,0,0
5413,Enroute,"Phase 1, Anantha Nagar Road, Kammasandra, Electronic City, Bangalore",Electronic City,Dine-out,7,3.4,No,No,"Continental, Fast Food",,300.0,0,0
6754,Swaadam Veg,"84, Hosur Main Road, Madivala, BTM, Bangalore",BTM,Delivery,34,3.6,Yes,No,"South Indian, Chinese",Casual Dining,300.0,1,0
11424,SHAIK's DYNASTY,"15, 5th Main Road, Kammanahalli, Bangalore",Kammanahalli,Dine-out,6,3.2,No,No,"North Indian, Chinese",Casual Dining,450.0,0,0
8961,New Prashanth Naati Style,"37/10, Opposite Fortis Hospital, Cunningham Road, Bangalore",Cunningham Road,Dine-out,29,3.8,No,No,"South Indian, Biryani",Casual Dining,400.0,0,0
6135,Roti Wala,"688, 7th Main, 10th Cross Main Road, 2nd Stage, BTM, Bangalore",BTM,Delivery,197,4.0,Yes,No,North Indian,Quick Bites,300.0,1,0
5955,New Shanthi Sagar,"Bashyam Circle, Rajajinagar, Bangalore",Rajajinagar,Dine-out,10,3.5,Yes,No,"Chinese, Fast Food, North Indian",Quick Bites,300.0,1,0
12746,Midnight Food Point,"35, Sri Maheshwari Nilaya, Behind Maheshwari Temple, Near More, Mahadevapura, Marathahalli, Bangalore",Marathahalli,Dine-out,492,2.6,Yes,No,"North Indian, Chinese, Mughlai, Biryani",,500.0,1,0
8710,Berrylicious,"4/24, 80 Feet Road, KHB Colony 2nd Stage, Basaveshwara Nagar, Bangalore",Basaveshwara Nagar,Desserts,0,0.0,No,No,"Ice Cream, Desserts, Bakery",Dessert Parlor,400.0,0,0
9085,Grill N Chill,"9th A Main Road, Opposite Indian Oil Petrol Pump, BTM Layout 1, BTM, Bangalore",BTM,Dine-out,17,3.1,No,No,"North Indian, Chinese",Quick Bites,400.0,0,0
4058,Vasudev Adiga's,"204, Opposite HSBC Bank, 11th KM Stone, Bilekahalli, BG Road, Bannerghatta Road, Bangalore",Bannerghatta Road,Delivery,291,2.3,No,No,"South Indian, North Indian, Chinese, Street Food, Juices",Casual Dining,250.0,0,0
12413,Rajveena Kitchen,"201, MG Manson, 13th Cross Road, Jayaram Reddy Garden, Maruthi Nagar, BTM, Bangalore",BTM,Dine-out,27,3.7,Yes,No,"North Indian, Fast Food, Biryani, Chinese",Quick Bites,500.0,1,0
5911,Eat & Drink,"6th Main, 5th Cross Road, MSR Nagar, M S Ramaiah Nagar, New BEL Road, Bangalore",New BEL Road,Dine-out,15,3.5,Yes,No,"Fast Food, Chinese, Beverages","Quick Bites, Beverage Shop",300.0,1,0
17142,Dyu Art Cafe,"23, Near Mangala Kalyana Mantapa, MIG, KHB Colony, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Cafes,3826,4.5,No,No,"Cafe, Italian, Fast Food",Cafe,800.0,0,0
10706,Momo Rice Noodles,"1/7, Srinivagilu Main Road, Ejipura, Bangalore",Ejipura,Delivery,221,3.8,Yes,No,"Chinese, Momos",Casual Dining,400.0,1,0
18406,HQ,"75, Inorbit Mall, EPIP Area, Road 7, Whitefield, Bengaluru",Whitefield,Buffet,460,4.1,No,Yes,"North Indian, Italian, Finger Food, Continental","Casual Dining, Bar",1000.0,0,1
6979,Bhaiya Ji Food Court,"60/3, Manipal County Road, Singasandra, Electronic City, Bangalore",Electronic City,Delivery,8,3.5,No,No,"North Indian, Chinese",Quick Bites,300.0,0,0
5460,Halli Mane Badoota Hotel,"AECS Layout - A Block, Singasandra, Electronic City, Bangalore",Electronic City,Dine-out,0,0.0,Yes,No,South Indian,Quick Bites,300.0,1,0
15154,Lazeez,"Beside Shell Petrol Pump, Marathahalli Outer Ring Road, Bellandur, Bangalore",Bellandur,Delivery,52,2.7,No,No,"North Indian, Mughlai, Biryani","Takeaway, Delivery",600.0,0,0
6533,Happy Eats,"39/1, St Mary's Building, Appareddy Palya, 2nd Stage, Indiranagar, Bangalore",Indiranagar,Delivery,0,0.0,Yes,No,"North Indian, Continental",Delivery,300.0,1,0
5803,Karavali Lunch Home,"147, 7th Cross, 3rd Main, Margosa Road, Malleshwaram, Bangalore",Malleshwaram,Dine-out,172,4.0,Yes,No,"South Indian, Seafood",Quick Bites,300.0,1,0
7874,Navaneetha,"47, Lakshar Ground Floor, Hosur Main Road, Nanjappa Layout, Adugodi, Koramangala 8th Block, Bangalore",Koramangala 8th Block,Dine-out,4,3.3,No,No,"Andhra, Chinese",Quick Bites,350.0,0,0
11118,Keventers,"35, 8th Main Road,16th Cross, Malleshwaram, Bangalore",Malleshwaram,Delivery,104,3.7,Yes,No,"Beverages, Desserts, Ice Cream","Beverage Shop, Dessert Parlor",400.0,1,0
3166,Momo Shop,"No 98-98-4 1st Main, KHM Block, Ganganagar, RT Nagar, Bangalore",RT Nagar,Delivery,124,4.0,Yes,No,"Momos, Street Food, Rolls",Quick Bites,200.0,1,0
15664,Hotel New Panchavati,"54/54, 17th Cross, MRCR Layout, Vijaynagar Bus Stand, Vijay Nagar, Bangalore",Vijay Nagar,Delivery,121,3.6,Yes,No,"North Indian, Chinese, Biryani, South Indian",Casual Dining,600.0,1,0
3512,Samosa Singh,"1260, 35/4 SJR Tower's, 7th Phase, 24th Main Puttanhalli, JP Nagar, Bangalore",JP Nagar,Dine-out,0,0.0,Yes,No,"North Indian, Mithai",Quick Bites,250.0,1,0
12163,Kydz Adda,"2nd Floor, 980, 13th Cross, 2nd Stage, Banashankari, Bangalore",Banashankari,Dine-out,6,3.4,No,No,Continental,Casual Dining,500.0,0,0
